Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
37d6d1d8-369f-1e0a-c9b5-b38318fd318d,1986-10-03,,999-16-7191,S99940531,X55386891X,Mr.,Mac103,Conroy74,,,S,white,nonhispanic,M,Easthampton  Massachusetts  US,349 Klein Forge,South Lancaster,Massachusetts,Worcester County,01561,42.43321273446742,-71.65192578714634,819904.6400000001,0.0
15b024d8-7c8f-0666-c7e8-f831b8d2a5b2,1953-11-05,,999-56-7487,S99911069,X4756129X,Mr.,Miguel Ángel46,Rosado690,,,M,white,hispanic,M,Mexico City  Mexico City  MX,1004 Shanahan Park,Boston,Massachusetts,Suffolk County,02108,42.36830590647335,-71.09706240914454,214426.63999999996,12476.159999999998
175031c1-8413-44a5-73a0-ca96be947974,1945-06-26,,999-66-7767,S99983855,X48264139X,Mr.,Zane918,Legros616,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,943 Leuschke Branch Suite 94,Leominster,Massachusetts,Worcester County,,42.509254550808855,-71.7689522151974,1811283.0159999991,144890.79400000002
9896f3ad-06ba-f69d-ba06-cfcd4eb4d202,2013-10-20,,999-32-6704,,,,Eugena417,Bradtke547,,,,white,nonhispanic,F,Everett  Massachusetts  US,1049 Haag Burg,New Bedford,Massachusetts,Bristol County,02747,41.56507656700452,-70.8848989034549,191944.24,0.0
25d461a5-1e42-8635-c97f-c392f8d122ef,1952-03-12,,999-34-7316,S99999768,X45735960X,Mr.,Alvin56,Rice937,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,119 Breitenberg Frontage road,Lynn,Massachusetts,Essex County,01906,42.44692067764372,-70.98920139156112,1847981.1374999995,114874.8925
2d458901-c921-3955-b4ac-83248b49b486,1976-11-25,2010-01-28,999-36-2807,S99985073,X47524498X,Mr.,Clay913,Wilkinson796,,,M,white,nonhispanic,M,Wenham  Massachusetts  US,267 Lindgren Dale Unit 16,Amesbury,Massachusetts,Essex County,01913,42.807653936874885,-70.94638931541827,876610.6199999999,0.0
333a0d67-603a-dc56-063c-e8b169980154,1977-10-31,,999-85-1682,S99954814,X57305663X,Mrs.,Tena12,Stiedemann542,,Stark857,M,white,nonhispanic,F,Quincy  Massachusetts  US,561 Swift Rue,Chelmsford,Massachusetts,Middlesex County,,42.554091019049835,-71.3542845520556,1036473.16,0.0
12b97252-0a46-4c36-7dbb-8bb3fba44b60,1990-08-24,,999-83-7035,S99946346,X73097010X,Mr.,Millard193,Dare640,,,M,white,hispanic,M,Rockland  Massachusetts  US,1053 Kuvalis Meadow,Brockton,Massachusetts,Plymouth County,02301,42.041606528856946,-70.95587084336992,736305.8,0.0
9cf924c0-5798-99e8-3c85-0d1c531f90fe,1975-01-09,,999-51-7417,S99949582,X9840498X,Mr.,Scotty190,Rempel203,,,M,asian,nonhispanic,M,Daegu  Daegu  KR,620 Becker Lane Apt 36,Marshfield,Massachusetts,Plymouth County,02050,42.13866599836953,-70.67685268322022,1112539.0899999999,0.0
23640fab-1707-621b-bffd-f5ff3b676de7,1953-03-24,,999-79-5347,S99971333,X78447122X,Mr.,Wm806,Schamberger479,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,506 Dach Arcade Suite 72,Deerfield,Massachusetts,Franklin County,,42.59184815204148,-72.6206005108047,1634916.655999999,1305.824
b40ef881-f232-9a09-b1cf-6d213d147486,2014-11-21,,999-31-6046,,,,Tianna963,Quitzon246,,,,white,nonhispanic,F,Springfield  Massachusetts  US,492 Lang Ramp Apt 21,Hingham,Massachusetts,Plymouth County,02043,42.17398201602839,-70.91557396935201,16376.696,4697.864
c83ddeea-6a1a-6c4f-bfe3-fba1b7cb6245,2019-08-28,,999-44-2916,,,,Asa127,Sipes176,,,,white,nonhispanic,M,Beverly  Massachusetts  US,277 Becker Stravenue,Wakefield,Massachusetts,Middlesex County,01880,42.53266020821413,-71.04898942916788,24664.26,1600.98
3a1fd68a-2b27-a5d4-138c-860b6808156d,1981-09-08,,999-61-8616,S99990738,X57686863X,Mr.,Quinn173,Bednar518,,,M,white,nonhispanic,M,Athol  Massachusetts  US,275 Wintheiser Terrace Unit 65,Lexington,Massachusetts,Middlesex County,02421,42.424926216570576,-71.20393718394185,936693.2800000001,0.0
72d10d47-81ca-efeb-b398-44fcc1110acc,2014-01-15,,999-89-8099,,,,Erlinda993,Sipes176,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,476 Gutkowski Throughway Unit 19,Boston,Massachusetts,Suffolk County,02124,42.37587681873342,-71.07737743349713,91444.23999999999,0.0
355d5748-d6a8-d8b3-7bb9-02782adcb18a,1974-01-19,,999-92-7716,S99990053,X49451973X,Mrs.,Rosaline65,Frami345,,Kihn564,M,white,nonhispanic,F,Easthampton  Massachusetts  US,534 Dooley Light Unit 88,Woburn,Massachusetts,Middlesex County,01890,42.445105369558846,-71.10738841430852,1131850.44,0.0
0402b9c4-a2b1-beff-d655-93b6523da558,1976-11-25,2010-04-22,999-55-4296,S99921213,X7422764X,Mr.,Boyce638,Kohler843,,,M,white,nonhispanic,M,South Deerfield  Massachusetts  US,714 O'Conner Landing Apt 86,Amesbury,Massachusetts,Essex County,,42.82533325853978,-70.95303882846365,963076.3600000001,47836.70999999999
cb507770-5546-c303-a77e-ee561fd01858,1999-11-22,,999-53-5712,S99928951,X86034651X,Mr.,Tuan998,Hane680,,,,white,nonhispanic,M,Tyngsborough  Massachusetts  US,352 Heller Fort,Danvers,Massachusetts,Essex County,01923,42.62354465551671,-70.95259977607854,504101.19999999995,79.19999999999993
f424b144-3da7-106e-888f-ac336c1194fe,1973-11-20,,999-47-8792,S99913773,X60105259X,Mrs.,Gretchen912,Runolfsdottir785,,Grimes165,M,black,nonhispanic,F,Worcester  Massachusetts  US,335 Kertzmann Light,Chicopee,Massachusetts,Hampden County,,42.124826056058204,-72.59949294864965,145621.52199999994,8578.917999999998
56384d8c-48eb-3285-f346-9e4256827b83,1984-08-04,,999-58-2149,S99931044,X54826053X,Mr.,Giuseppe872,Cassin499,,,M,white,nonhispanic,M,Orange  Massachusetts  US,1042 Fay View Suite 47,Boston,Massachusetts,Suffolk County,02116,42.35070198668363,-71.11862489441732,875764.1200000001,0.0
863ec8cd-1d9e-c6d9-89f0-930f1d851b24,1982-04-04,,999-15-6841,S99947449,X30572895X,Mrs.,Phebe144,Dickens475,,Maggio310,M,white,nonhispanic,F,Worcester  Massachusetts  US,265 Lubowitz Row,Randolph,Massachusetts,Norfolk County,02368,42.167937680045576,-71.10078656214509,939693.28,0.0
b15cc1e6-e2da-3fea-999f-4cea8f66477f,1980-10-06,,999-49-7810,S99913207,X12300244X,Mr.,Juan Carlos348,Longoria249,,,M,white,hispanic,M,Santo Domingo  National District  DO,783 Bailey Common Apt 37,Boston,Massachusetts,Suffolk County,02151,42.298163269120266,-71.09573625181476,609503.48,0.0
223ac8b9-532f-4002-0937-650d9faf1400,2005-11-09,,999-15-4508,,,,Moshe758,Murazik203,,,,white,nonhispanic,M,Northampton  Massachusetts  US,326 Sipes Ville,Amherst,Massachusetts,Hampshire County,,42.33659214622362,-72.47224008827207,369128.50999999995,54.20999999999996
7bf64a55-eb81-e41f-7efa-8ff746b87c4b,1960-03-28,,999-47-2382,S99941397,X72743040X,Mrs.,Tiesha180,Bauch723,,Purdy2,M,white,nonhispanic,F,Ludlow  Massachusetts  US,1003 Fay Byway,Somerville,Massachusetts,Middlesex County,02143,42.359023307289185,-71.08429088492282,1447915.759999999,0.0
54c1a35b-e1ae-e868-f3b2-2033432700d2,1944-08-14,,999-75-3836,S99934466,X82993009X,Mr.,Forest317,Emmerich580,,,M,black,nonhispanic,M,Lowell  Massachusetts  US,339 Upton Route,Springfield,Massachusetts,Hampden County,01109,42.089945060114516,-72.52910978428278,276981.12249999994,24151.3275
036721a1-9576-9f73-2760-1df869a6be23,1973-04-03,,999-21-9590,S99985733,X39337877X,Mrs.,Hanh683,Greenholt190,,Grant908,M,black,nonhispanic,F,Franklin  Massachusetts  US,1058 Farrell Corner,Wakefield,Massachusetts,Middlesex County,01880,42.53032632153669,-71.07137167188058,999579.6000000002,0.0
d1e2a331-cf87-bb66-4244-f66b09e91e19,2006-10-07,,999-34-3068,,,,Vanna750,McDermott739,,,,white,nonhispanic,F,Pittsfield  Massachusetts  US,512 Yundt Annex,Holyoke,Massachusetts,Hampden County,01040,42.256313224153615,-72.66057118482541,349271.88,1381.6799999999998
a6f42890-5881-9c5d-90d8-56dbffe2f614,2012-12-13,,999-35-1603,,,,Cleotilde229,Ledner144,,,,white,nonhispanic,F,Watertown  Massachusetts  US,483 Schulist Rapid,New Bedford,Massachusetts,Bristol County,,41.622557963496156,-71.04552875694938,26355.696,6758.223999999998
229a726a-f86b-d017-e933-c24b96956b64,1987-11-07,,999-78-7919,S99976537,X63821256X,Mr.,Jess275,Schowalter414,MD,,M,white,hispanic,M,Hopkinton  Massachusetts  US,799 Bahringer Lock,Waltham,Massachusetts,Middlesex County,02451,42.398880303892064,-71.26255399756896,795934.9600000001,0.0
ee09a335-203c-7d0f-af24-10e55a702142,1976-11-25,,999-40-1120,S99936709,X19168440X,Mr.,Cleveland582,Marks830,,,S,white,nonhispanic,M,Barre  Massachusetts  US,832 Reynolds Plaza,Amesbury,Massachusetts,Essex County,01913,42.857887255073265,-70.98066294165837,1043660.7400000001,201.0599999999999
5caa251e-11c5-4947-59de-762627205f39,2015-04-03,,999-44-6954,,,,Naoma512,Dooley940,,,,white,nonhispanic,F,Whitman  Massachusetts  US,593 Wintheiser Plaza,Reading,Massachusetts,Middlesex County,,42.50361701769306,-71.06151258696633,154974.56,0.0
de821173-a110-ad4f-7f77-9d5ca2fff180,2007-02-12,,999-15-6535,,,,Nannie905,Rice937,,,,black,nonhispanic,F,East Douglas  Massachusetts  US,1099 Cummings Junction,Essex,Massachusetts,Essex County,01929,42.67068087869544,-70.73206850901651,334694.07999999996,0.0
29fefd64-0c28-5a23-b135-23f14ab431c6,1977-03-12,,999-84-3185,S99927623,X82281170X,Mr.,Jason347,Willms744,,,M,black,nonhispanic,M,Brookline  Massachusetts  US,290 Beer Bypass,Springfield,Massachusetts,Hampden County,01128,42.1089812057162,-72.57166257332821,1038701.2600000001,201.0599999999999
d2881c7d-3b8c-fadb-3676-587434903eb7,1993-05-11,,999-46-6165,S99930471,X24658081X,Mr.,Man114,Ebert178,,,M,white,nonhispanic,M,Boston  Massachusetts  US,172 Stehr Spur,Cambridge,Massachusetts,Middlesex County,02141,42.36573452049888,-71.09368997098737,657279.2400000001,0.0
2ad84894-4d0f-1ab2-6bc2-bed0983a5d82,2021-07-01,,999-72-4209,,,,Carol737,Kertzmann286,,,,asian,nonhispanic,M,Hanoi  Hà Đông  VN,157 Klocko Heights,Mansfield,Massachusetts,Bristol County,,42.01680516586011,-71.18233690789954,1969.68,0.0
7e6954a7-5cfb-9156-c776-449fda3e046f,1995-11-07,,999-77-9752,S99998577,X7595596X,Mr.,Sergio619,Christiansen251,,,,white,nonhispanic,M,Boston  Massachusetts  US,486 Greenfelder Park Suite 92,Woburn,Massachusetts,Middlesex County,,42.483569995415664,-71.1654285265075,604441.3200000001,0.0
4ff0c45b-551d-7e08-f24a-b4afebc03349,2021-02-23,,999-16-6255,,,,Beatriz277,Lara964,,,,white,hispanic,F,San Juan  Puerto Rico  PR,516 Mante Extension Apt 71,Revere,Massachusetts,Suffolk County,02151,42.37331250398461,-71.04082305916434,10871.119999999999,0.0
3d4bf880-2585-659c-de73-bbcc18a2f673,1998-02-19,,999-40-6107,S99954481,X70239461X,Mr.,Ike571,Pacocha935,,,,white,nonhispanic,M,Waltham  Massachusetts  US,758 Thompson Run Suite 55,Ware,Massachusetts,Hampshire County,,42.316058502131554,-72.28955584160396,533471.6399999999,0.0
ddc29714-1658-848e-1e6c-7c90d57c9de0,1967-07-24,,999-16-6949,S99928924,X9140957X,Mr.,Hans694,Miller503,,,S,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,586 Treutel Parade Unit 25,Woburn,Massachusetts,Middlesex County,01801,42.530084315817,-71.15017068501227,184898.84,0.0
7601e0f4-3406-922d-76cd-5e6dfdff931e,1963-03-05,,999-53-4216,S99933119,X48372158X,Mr.,Manual570,Donnelly343,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,475 West Forge,Taunton,Massachusetts,Bristol County,02718,41.87748815996069,-71.09694226808345,181903.52799999993,67137.032
79b023dd-4045-bfb1-c999-9482a6a8d42b,1977-07-30,,999-49-7257,S99935714,X37744514X,Mrs.,Kelsey155,Pfannerstill264,,Kuhlman484,M,white,nonhispanic,F,Webster  Massachusetts  US,475 Heathcote Corner,North Attleborough,Massachusetts,Bristol County,,42.01847371392797,-71.31636128102267,1049973.1600000001,0.0
ce5ee0a8-2138-80e4-5ff6-bf6de6ded15b,1966-08-13,,999-13-2899,S99931042,X88042182X,Mr.,Bryan958,Hintz995,,,M,white,nonhispanic,M,Ashland  Massachusetts  US,443 Wunsch Ramp Apt 66,Winthrop,Massachusetts,Suffolk County,,42.40792053708218,-71.00552545110385,167559.39999999994,9868.599999999997
004fe4ab-c180-9fad-d083-9f49630d177d,1977-08-06,,999-53-7182,S99921665,X3104106X,Ms.,Athena83,Roberts511,,,S,white,nonhispanic,F,Granville  Massachusetts  US,1083 Wisozk Run,Worcester,Massachusetts,Worcester County,01545,42.27657609675405,-71.83836722966367,1037342.28,0.0
5c7fed76-f094-6c6a-eed3-b3eaf28fd166,2012-06-17,,999-70-2666,,,,Gennie418,Parisian75,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,1014 Klocko Parade Suite 43,Salem,Massachusetts,Essex County,01907,42.50713040466466,-70.83451610805037,227627.37999999998,56.21999999999992
65d31292-2de1-d7ae-9793-a3b836dc7dbb,1964-12-20,,999-51-3381,S99953465,X59062685X,Mr.,Dwayne786,Skiles927,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,1008 Gibson Manor,Williamstown,Massachusetts,Berkshire County,01267,42.6765419697011,-73.25467401427503,1346367.3599999994,0.0
6bd8443e-0294-4280-7200-60272b7ffda3,1965-11-17,,999-43-9103,S99959097,X54854365X,Ms.,Lenora887,Harris789,,,S,white,nonhispanic,F,Westford  Massachusetts  US,1022 Christiansen Junction,Seekonk,Massachusetts,Bristol County,,41.82643031461952,-71.3637656861118,1260197.6799999997,0.0
b19779fa-7e28-70a6-0b21-4312903368db,1966-03-21,,999-85-4707,S99919539,X10029018X,Mr.,Tony646,Boehm581,,,M,white,nonhispanic,M,Newbury  Massachusetts  US,743 Krajcik Center Unit 50,Boston,Massachusetts,Suffolk County,02134,42.40252140446232,-70.96216295086924,168822.88399999993,10124.795999999997
91aff339-aaeb-a983-aef9-da4cd3412e67,1957-03-14,,999-99-6619,S99915792,X32956468X,Mr.,Adolfo777,Crooks415,,,S,white,nonhispanic,M,Needham  Massachusetts  US,785 Murphy Way Unit 88,Webster,Massachusetts,Worcester County,01570,42.081924797243374,-71.86425059198089,1507363.3199999998,0.0
e2642321-9d01-7af2-a2ca-3324304eaa5c,1985-05-09,,999-93-8966,S99964621,X68505939X,Mr.,Danial835,Medhurst46,,,M,white,nonhispanic,M,Sutton  Massachusetts  US,297 Grant Bypass Suite 82,Newburyport,Massachusetts,Essex County,,42.774982923933884,-70.87012161888049,866746.89,517.23
9024b7df-20df-d1d1-cfa8-9497c3323d41,1978-10-01,,999-68-7606,S99966379,X5031799X,Mrs.,Eulah395,Pollich983,,Pollich983,M,white,nonhispanic,F,Newton  Massachusetts  US,372 Parisian Drive,Billerica,Massachusetts,Middlesex County,,42.56098888054814,-71.2468128437922,1012413.68,0.0
28a931b9-f415-fc97-bab3-7116cb24f5be,1977-06-04,,999-51-9690,S99959503,X38495749X,Mrs.,Lucille738,Wolff180,,Heathcote539,M,white,nonhispanic,F,Waltham  Massachusetts  US,979 Braun Arcade,Boston,Massachusetts,Suffolk County,02136,42.37106153308786,-71.04886604693914,1050202.32,0.0
d423748c-9f33-ce61-4a7e-e0c2902f1753,2017-12-01,,999-25-1562,,,,Neville893,Leannon79,,,,white,nonhispanic,M,Winchendon  Massachusetts  US,587 Towne Annex,Springfield,Massachusetts,Hampden County,01118,42.15007125935991,-72.51809901386099,63202.46000000001,1600.98
a1b7821e-7b9c-d566-bb1b-6958c67d6122,1984-04-19,,999-30-3342,S99914874,X31921060X,Mr.,Alfredo17,Heidenreich818,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,975 Nienow Corner,Salem,Massachusetts,Essex County,01970,42.47849280042047,-70.88359022311647,887933.8000000002,0.0
6be99dcc-0544-fdcb-91e5-e27396b4174a,1958-05-14,,999-49-3194,S99967055,X64396538X,Ms.,Juliet585,Gerlach374,,,S,asian,nonhispanic,F,Haverhill  Massachusetts  US,314 Daugherty Way,Dedham,Massachusetts,Norfolk County,02026,42.21405387476517,-71.18437060950815,1480344.9199999992,0.0
d4fa7f23-bcb9-16e7-a2ee-b49299267b8f,2004-11-01,,999-11-2262,S99946053,,,Aracely711,Luettgen772,,,,white,nonhispanic,F,Rehoboth  Massachusetts  US,757 Grimes Parade,Tewksbury,Massachusetts,Middlesex County,,42.571611991932244,-71.24068266120553,401752.39999999997,0.0
c3dd0993-a8ce-5004-86df-6a1cc1192a2b,1999-02-18,,999-46-3190,S99949096,X32509528X,Mr.,Alphonso102,O'Kon634,,,,white,nonhispanic,M,Randolph  Massachusetts  US,171 Skiles Arcade Suite 86,Millis-Clicquot,Massachusetts,Norfolk County,,42.202982917067025,-71.3926460384567,574314.27,79.19999999999993
802dc647-da02-89da-bb78-a877d59bfd17,1980-09-29,,999-60-8008,S99969382,X27244750X,Mrs.,Christeen33,O'Conner199,,Gulgowski816,M,asian,nonhispanic,F,Somerville  Massachusetts  US,675 Stroman Dam,Framingham,Massachusetts,Middlesex County,01702,42.35095617539039,-71.43849497609337,946803.4800000001,0.0
7ff91a2c-5afe-8c37-52cd-41390c5d69ce,1992-03-12,,999-57-4998,S99955273,X11252127X,Mrs.,Becky854,Pfeffer420,,Renner328,M,white,nonhispanic,F,Peabody  Massachusetts  US,341 Williamson Club Suite 55,Revere,Massachusetts,Suffolk County,,42.41848862376818,-70.97167376180182,706908.4,0.0
ac2f48c2-6f60-fa17-620a-f6bbc1ecba01,1978-10-22,,999-57-6753,S99956910,X16465591X,Mr.,Alejandro916,Schroeder447,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,178 Mills Ferry,Natick,Massachusetts,Middlesex County,,42.24722230739,-71.36547271687711,998013.68,0.0
c45b0914-34b1-5e7e-a8e8-afa078bad89b,2001-01-23,,999-65-8169,S99956470,X82427073X,Ms.,Thu65,Oberbrunner298,,,,white,nonhispanic,F,Boston  Massachusetts  US,898 Smith Estate Apt 89,Marlborough,Massachusetts,Middlesex County,,42.30861097046653,-71.57891249523703,492380.39999999997,0.0
ca8b03c7-5962-3859-927a-9f1c6e930b68,1998-07-25,,999-54-7139,S99991295,X41736399X,Ms.,Kyoko885,Koepp521,,,,white,nonhispanic,F,Marlborough  Massachusetts  US,498 Waters Ville,Malden,Massachusetts,Middlesex County,,42.405038821739055,-71.06377457505411,70450.582,9321.057999999999
4d43f6fd-1da7-d2eb-241d-8715ef4ad328,1978-11-04,,999-79-6124,S99997914,X52865455X,Mr.,Rocco842,Hilpert278,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,1096 Langworth Passage,Marlborough,Massachusetts,Middlesex County,,42.34736530080052,-71.51904035602037,1030513.68,0.0
3da4a625-a343-39c5-753d-86b0d529af00,1970-02-12,,999-27-3560,S99934588,X82006071X,Mrs.,Esther279,Lesch175,,Maggio310,M,white,nonhispanic,F,Ludlow  Massachusetts  US,665 Vandervort Rue,Holyoke,Massachusetts,Hampden County,,42.21180167771592,-72.68677465267166,1238099.9999999998,0.0
fdcb65f7-5819-694b-454f-e345f0f4e1a6,1996-02-05,2009-07-20,999-91-6637,,,,Lowell343,Moore224,,,,white,nonhispanic,M,Billerica  Massachusetts  US,381 Collier Neck Apt 92,Hamilton,Massachusetts,Essex County,,42.65730235052212,-70.84286725568056,370330.27,0.0
fccc7485-f5ca-db68-2b5c-7bffa6379bea,1943-09-16,,999-82-9897,S99941646,X80704949X,Mr.,Virgilio529,Crist667,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,154 Smith Viaduct Unit 11,Gloucester,Massachusetts,Essex County,,42.58951259890127,-70.63625080838156,1760076.8639999991,3629.616
8d011745-f4d4-4910-5e19-3203f3997c50,1952-07-24,,999-70-3004,S99987156,X8856801X,Mr.,Marcelo725,Bauch723,,,M,white,nonhispanic,M,South Yarmouth  Massachusetts  US,1070 Sawayn Approach Apt 41,Chelsea,Massachusetts,Suffolk County,,42.43988124338362,-71.04042480462928,1618116.6559999993,1305.8240000000003
3a37ccdf-e2b7-6fec-f902-3fa4fc7cb9d6,1978-08-23,,999-76-1092,S99986834,X3514331X,Mr.,Steven797,Jerde200,,,S,white,nonhispanic,M,Pembroke  Massachusetts  US,328 Stanton Dam,Marshfield,Massachusetts,Plymouth County,,42.06622417741075,-70.66522229987288,999213.68,0.0
2d0dd827-6aed-67e1-ce33-dd8f135ea07d,1996-02-05,,999-45-4553,S99979311,X41452443X,Mr.,Jamal145,Dickinson688,,,,white,nonhispanic,M,Plainville  Massachusetts  US,527 McClure Crossroad Apt 97,Hamilton,Massachusetts,Essex County,,42.64598654963263,-70.86906624821928,593651.3400000001,289.97999999999996
0e543e7b-89a8-e253-568d-46b18b1bb942,1949-01-01,,999-39-9226,S99913481,X11732143X,Mr.,Justin359,Walter473,,,M,other,nonhispanic,M,Newburyport  Massachusetts  US,975 Kuvalis Meadow,Springfield,Massachusetts,Hampden County,01107,42.086095150841714,-72.62639832439213,36875.92000000002,2063.2000000000003
038add1c-aa3f-382b-b08f-a4041b046b28,1968-06-23,,999-87-6276,S99925198,X82453372X,Mrs.,Demetrice140,Emmerich580,,Daniel959,M,white,nonhispanic,F,Cambridge  Massachusetts  US,1007 Gerlach Crossroad,Greenfield,Massachusetts,Franklin County,,42.62834284256732,-72.64692585953925,162039.45799999993,9489.701999999997
2eea552b-d21d-5603-69f5-3dac9367088d,1972-06-11,,999-72-7097,S99971758,X62884618X,Mr.,Joshua658,Waters156,,,S,white,nonhispanic,M,Peabody  Massachusetts  US,997 Labadie Byway,Danvers,Massachusetts,Essex County,01937,42.580644800548484,-70.90618642314992,1156379.5999999999,0.0
dd2ba36c-0517-cc2c-c959-9bf5f8c9f05e,1984-08-21,,999-21-8069,S99916059,X49714500X,Ms.,Charolette797,Carter549,,,S,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,185 Grimes Overpass,Boston,Massachusetts,Suffolk County,02121,42.38173477727107,-70.95960375321673,887964.1200000001,0.0
7a642ab2-1a1f-f9b9-1667-290d44e5c36e,2010-04-12,,999-79-2479,,,,Ira784,Funk324,,,,hawaiian,nonhispanic,F,Easton  Massachusetts  US,1092 Abernathy Boulevard,Wellesley,Massachusetts,Norfolk County,02482,42.32310733162421,-71.26726764692997,284138.3,206.21999999999997
067926e9-d293-5e65-aaaf-cded4562f1fa,1986-12-28,,999-16-8939,S99993018,X55983108X,Mr.,Faustino767,Reichel38,,,M,white,nonhispanic,M,Becket  Massachusetts  US,155 Langworth Boulevard,Somerville,Massachusetts,Middlesex County,02143,42.38724075378173,-71.04320315583885,805087.41,517.23
9cb9765f-69c4-27af-38bf-8355992d191d,2005-04-05,,999-97-3776,S99996725,,,Janina163,Schinner682,,,,white,nonhispanic,F,Sturbridge  Massachusetts  US,118 Robel Light,Lowell,Massachusetts,Middlesex County,01851,42.67127097508353,-71.35044629414551,49769.646,8923.274
05b2d31a-9ce7-03eb-bccf-450e73c4f3d8,1998-04-04,,999-29-3579,S99941835,X78103073X,Ms.,Jamey282,Lind531,,,,white,nonhispanic,F,Southampton  Massachusetts  US,641 Erdman Fork Suite 17,Marshfield,Massachusetts,Plymouth County,,42.13416509335959,-70.6865639736353,557471.64,0.0
d4ab52d2-490d-156a-668b-6e3515cf499c,2004-02-18,,999-37-6883,S99998210,,,Ana María762,Mojica921,,,,white,hispanic,F,Wesley  Saint Andrew Parish  DM,338 Wolf Vista,Lynn,Massachusetts,Essex County,01901,42.5203477176467,-71.0468193230989,232122.08,0.0
a1435ee1-260b-b3e0-445f-91b2142c039a,1959-07-28,,999-63-4658,S99957167,X30987141X,Mrs.,Carolyn322,Marks830,,O'Conner199,M,native,nonhispanic,F,Taunton  Massachusetts  US,341 Rutherford Brook Suite 21,Lynn,Massachusetts,Essex County,01905,42.49670358645622,-70.89328910960711,1495064.1099999992,0.0
83ba219f-7723-bde6-dc45-330cd695cc6f,1975-04-14,,999-23-6234,S99999472,X48098618X,Mr.,Ron353,Trantow673,,,M,white,nonhispanic,M,Newton  Massachusetts  US,257 Parker Plaza,Hadley,Massachusetts,Hampshire County,,42.333975609735404,-72.53625151791049,1099290.96,0.0
186c729b-218f-7d02-c679-7927fe275fe5,1999-07-27,,999-14-4406,S99940763,X46400804X,Mr.,Percy315,Grady603,,,,white,nonhispanic,M,Groton  Massachusetts  US,681 Bashirian Gate,Waltham,Massachusetts,Middlesex County,02451,42.410194269310175,-71.22103339056682,526280.3999999999,0.0
b72d53c1-5b68-0876-d460-80f88f42cc8e,1950-02-09,,999-63-5197,S99913493,X56992171X,Mrs.,Tammy740,Dickinson688,,Sauer652,M,white,nonhispanic,F,Boston  Massachusetts  US,909 Schowalter Gardens,Kingston,Massachusetts,Plymouth County,,41.939345740675925,-70.74784963875486,1673564.055999999,2255.384
a29e9823-add0-c37c-8bfb-853c103515fa,1995-10-07,,999-52-9431,S99936706,X24566826X,Ms.,Roy364,Hirthe744,,,,white,nonhispanic,F,Chelsea  Massachusetts  US,909 Heathcote Vale,Auburn,Massachusetts,Worcester County,,42.161070350098626,-71.88209177050138,627641.3200000001,0.0
796e82a7-5e88-85d6-c613-9917ea983315,1980-08-30,,999-36-3221,S99969552,X38349520X,Mrs.,Iona921,Dooley940,,Kilback373,M,white,nonhispanic,F,Boston  Massachusetts  US,624 Stehr Tunnel,Swampscott,Massachusetts,Essex County,01907,42.451059854598206,-70.87405664845667,971903.4800000001,0.0
fcca1793-cb9f-5edb-43bf-967080a4988b,2012-11-08,,999-80-9053,,,,Calvin845,McGlynn426,,,,white,nonhispanic,M,West Wareham  Massachusetts  US,1055 Larson Lock Apt 17,Leominster,Massachusetts,Worcester County,,42.52864551470438,-71.81187580013835,135213.91999999998,0.0
71badc55-6db9-4f5e-2eda-c50d5d5bd080,1996-01-08,,999-11-1757,S99997791,X54584439X,Ms.,Lu473,Mraz590,,,,other,nonhispanic,F,New Bedford  Massachusetts  US,228 Willms Club Apt 4,Fitchburg,Massachusetts,Worcester County,,42.611970539210866,-71.82007750272994,575251.34,289.97999999999996
5c3c7b48-589e-8804-ed89-6792bd6c6f73,2003-11-09,,999-25-1247,S99940800,,,Emile522,Farrell962,,,,white,nonhispanic,M,Norwell  Massachusetts  US,331 Will Wynd,Pocasset,Massachusetts,Barnstable County,02559,41.72754812344095,-70.64015005922376,427922.08,0.0
01ed126b-f41b-4411-9692-80d9825cdc5a,2003-05-15,,999-17-4215,S99911096,,Mr.,Odell776,Hayes766,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,217 Crona Track Suite 93,Stoughton,Massachusetts,Norfolk County,,42.164513460423265,-71.12470053869498,443312.56,79.19999999999993
